id,title,base,gregorian_year,gregorian_month,gregorian_day,gregorian_day_title,jalali_year,jalali_month,jalali_day,jalali_day_title,hijri_year,hijri_month,hijri_day,hijri_day_title,is_holiday,date_string,object_name
964,سالروز عملیات کربلای 4 [1365 خورشیدی],0,2016,12,25,Sunday,1395,10,5,یکشنبه,1438,3,25,الأحد,False,۵ دی,event
118,دی به آذر روز، دومین جشن دیگان,0,2016,12,28,Wednesday,1395,10,8,چهارشنبه,1438,3,28,الأربعاء,False,۸ دی,event
966,روز بزرگداشت یعقوب لیث صفاری (رادمان پورماهک) نخستین پادشاه ایرانی پس از اسلام,0,2016,12,28,Wednesday,1395,10,8,چهارشنبه,1438,3,28,الأربعاء,False,۸ دی,event
965,اعدام میهن‌پرستان آذری در تبریز توسط قوای اشغالگر روس [1290 خورشیدی],0,2016,12,29,Thursday,1395,10,9,پنج شنبه,1438,3,29,الخمیس,False,۹ دی,event
202,جشن آغاز سال نو میلادی,1,2017,1,1,Sunday,1395,10,12,یکشنبه,1438,4,2,الأحد,False,January 1,event
119,دی به مهر روز، سومین جشن دیگان,0,2017,1,4,Wednesday,1395,10,15,چهارشنبه,1438,4,5,الأربعاء,False,۱۵ دی,event
153,ولادت امام حسن عسکری علیه السلام,2,2017,1,7,Saturday,1395,10,18,شنبه,1438,4,8,السبت,False,۸ ربیع الثانی,event
930,درگذشت اکبر هاشمی رفسنجانی [1395 خورشیدی],0,2017,1,8,Sunday,1395,10,19,یکشنبه,1438,4,9,الأحد,False,۱۹ دی,event
154,وفات حضرت معصومه سلام الله علیها,2,2017,1,9,Monday,1395,10,20,دوشنبه,1438,4,10,الاثنین,False,۱۰ ربیع الثانی,event
239,قتل امیرکبیر به دستور ناصرالدین شاه قاجار [1230 خورشیدی],0,2017,1,9,Monday,1395,10,20,دوشنبه,1438,4,10,الاثنین,False,۲۰ دی,event
122,دی به دین روز، چهارمین جشن دیگان,0,2017,1,12,Thursday,1395,10,23,پنج شنبه,1438,4,13,الخمیس,False,۲۳ دی,event
929,آتش‌سوزی و فروریختن ساختمان پلاسکو [1395 خورشیدی],0,2017,1,19,Thursday,1395,10,30,پنج شنبه,1438,4,20,الخمیس,False,۳۰ دی,event
123,زادروز فردوسی,0,2017,1,20,Friday,1395,11,1,جمعه,1438,4,21,الجمعة,False,۱ بهمن,event
124,بهمن روز، جشن بهمنگان,0,2017,1,21,Saturday,1395,11,2,شنبه,1438,4,22,السبت,False,۲ بهمن,event
125,جشن نوسره,0,2017,1,24,Tuesday,1395,11,5,سه شنبه,1438,4,25,الثلاثاء,False,۵ بهمن,event
196,جشن سده,0,2017,1,29,Sunday,1395,11,10,یکشنبه,1438,4,30,الأحد,False,۱۰ بهمن,event
126,بازگشت امام خمینی (ره) به ایران,0,2017,1,31,Tuesday,1395,11,12,سه شنبه,1438,5,2,الثلاثاء,False,۱۲ بهمن,event
127,جشن میانه زمستان,0,2017,2,3,Friday,1395,11,15,جمعه,1438,5,5,الجمعة,False,۱۵ بهمن,event
155,ولادت حضرت زینب سلام الله علیها و روز پرستار و بهورز,2,2017,2,3,Friday,1395,11,15,جمعه,1438,5,5,الجمعة,False,۵ جمادی الاول,event
128,روز نیروی هوایی,0,2017,2,7,Tuesday,1395,11,19,سه شنبه,1438,5,9,الثلاثاء,False,۱۹ بهمن,event
129,پیروزی انقلاب اسلامی,0,2017,2,10,Friday,1395,11,22,جمعه,1438,5,12,الجمعة,True,۲۲ بهمن,event
237,حمله به سفارت روسیه و قتل گریبایدوف سفیر روسیه تزاری در ایران,1,2017,2,11,Saturday,1395,11,23,شنبه,1438,5,13,السبت,False,February 11,event
268,جشن ولنتاین,1,2017,2,14,Tuesday,1395,11,26,سه شنبه,1438,5,16,الثلاثاء,False,February 14,event
131,جشن سپندارمذگان و روز عشق,0,2017,2,17,Friday,1395,11,29,جمعه,1438,5,19,الجمعة,False,۲۹ بهمن,event
938,فاجعه انفجار قطار نیشابور [1382 خورشیدی],0,2017,2,17,Friday,1395,11,29,جمعه,1438,5,19,الجمعة,False,۲۹ بهمن,event
132,روز بزرگداشت زمین و بانوان,0,2017,2,23,Thursday,1395,12,5,پنج شنبه,1438,5,25,الخمیس,False,۵ اسفند,event
133,روز بزرگداشت خواجه نصیر الدین طوسی و روز مهندس,0,2017,2,23,Thursday,1395,12,5,پنج شنبه,1438,5,25,الخمیس,False,۵ اسفند,event
209,سالروز استقلال کانون وکلای دادگستری و روز وکیل مدافع,0,2017,2,25,Saturday,1395,12,7,شنبه,1438,5,27,السبت,False,۷ اسفند,event
157,شهادت حضرت فاطمه زهرا سلام الله علیها,2,2017,3,2,Thursday,1395,12,12,پنج شنبه,1438,6,3,الخمیس,True,۳ جمادی الثانیه,event
135,روز درختکاری,0,2017,3,5,Sunday,1395,12,15,یکشنبه,1438,6,6,الأحد,False,۱۵ اسفند,event
190,روزجهانی زنان,1,2017,3,8,Wednesday,1395,12,18,چهارشنبه,1438,6,9,الأربعاء,False,March 8,event
941,روز جهانی عدد پی  π,1,2017,3,14,Tuesday,1395,12,24,سه شنبه,1438,6,15,الثلاثاء,False,March 14,event
138,پایان سرایش شاهنامه,0,2017,3,15,Wednesday,1395,12,25,چهارشنبه,1438,6,16,الأربعاء,False,۲۵ اسفند,event
953,روز بزرگداشت اختر چرخ ادب، پروین اعتصامی,0,2017,3,15,Wednesday,1395,12,25,چهارشنبه,1438,6,16,الأربعاء,False,۲۵ اسفند,event
139,روز ملی شدن صنعت نفت ایران,0,2017,3,19,Sunday,1395,12,29,یکشنبه,1438,6,20,الأحد,True,۲۹ اسفند,event
158,ولادت حضرت فاطمه زهرا سلام الله علیها و روز مادر,2,2017,3,19,Sunday,1395,12,29,یکشنبه,1438,6,20,الأحد,False,۲۰ جمادی الثانیه,event
254,آخرین روز سال,0,2017,3,20,Monday,1395,12,30,دوشنبه,1438,6,21,الاثنین,True,۳۰ اسفند,event
271,روز جهانی شادی,1,2017,3,20,Monday,1395,12,30,دوشنبه,1438,6,21,الاثنین,False,March 20,event
1,جشن نوروز/جشن سال نو,0,2017,3,21,Tuesday,1396,1,1,سه شنبه,1438,6,22,الثلاثاء,True,۱ فروردین,event
2,عیدنوروز,0,2017,3,22,Wednesday,1396,1,2,چهارشنبه,1438,6,23,الأربعاء,True,۲ فروردین,event
3,عیدنوروز,0,2017,3,23,Thursday,1396,1,3,پنج شنبه,1438,6,24,الخمیس,True,۳ فروردین,event
945,روز جهانی هواشناسی,1,2017,3,23,Thursday,1396,1,3,پنج شنبه,1438,6,24,الخمیس,False,March 23,event
4,عیدنوروز,0,2017,3,24,Friday,1396,1,4,جمعه,1438,6,25,الجمعة,True,۴ فروردین,event
5,روز امید، روز شادباش نویسی,0,2017,3,26,Sunday,1396,1,6,یکشنبه,1438,6,27,الأحد,False,۶ فروردین,event
205,زادروز آشو زرتشت، اَبَراِنسان بزرگ تاریخ,0,2017,3,26,Sunday,1396,1,6,یکشنبه,1438,6,27,الأحد,False,۶ فروردین,event
242,روز جهانی تئاتر,1,2017,3,27,Monday,1396,1,7,دوشنبه,1438,6,28,الاثنین,False,March 27,event
6,جشن آبانگاه,0,2017,3,30,Thursday,1396,1,10,پنج شنبه,1438,7,1,الخمیس,False,۱۰ فروردین,event
159,ولادت  امام محمد باقر علیه السلام,2,2017,3,30,Thursday,1396,1,10,پنج شنبه,1438,7,1,الخمیس,False,۱ رجب,event
7,روز جمهوری اسلامی,0,2017,4,1,Saturday,1396,1,12,شنبه,1438,7,3,السبت,True,۱۲ فروردین,event
160,شهادت امام علی النقی الهادی علیه السلام,2,2017,4,1,Saturday,1396,1,12,شنبه,1438,7,3,السبت,False,۳ رجب,event
8,جشن سیزده به در,0,2017,4,2,Sunday,1396,1,13,یکشنبه,1438,7,4,الأحد,True,۱۳ فروردین,event
9,سروش روز،جشن سروشگان,0,2017,4,6,Thursday,1396,1,17,پنج شنبه,1438,7,8,الخمیس,False,۱۷ فروردین,event
10,روز جهانی بهداشت,1,2017,4,7,Friday,1396,1,18,جمعه,1438,7,9,الجمعة,False,April 7,event
11,فروردین روز،جشن فروردینگان,0,2017,4,8,Saturday,1396,1,19,شنبه,1438,7,10,السبت,False,۱۹ فروردین,event
161,ولادت امام محمد تقی علیه السلام,2,2017,4,8,Saturday,1396,1,19,شنبه,1438,7,10,السبت,False,۱۰ رجب,event
162,ولادت امام علی علیه السلام و روز پدر,2,2017,4,11,Tuesday,1396,1,22,سه شنبه,1438,7,13,الثلاثاء,True,۱۳ رجب,event
272,روز دندانپزشک,0,2017,4,12,Wednesday,1396,1,23,چهارشنبه,1438,7,14,الأربعاء,False,۲۳ فروردین,event
163,وفات حضرت زینب سلام الله علیها,2,2017,4,13,Thursday,1396,1,24,پنج شنبه,1438,7,15,الخمیس,False,۱۵ رجب,event
12,روز بزرگداشت عطار نیشابوری,0,2017,4,14,Friday,1396,1,25,جمعه,1438,7,16,الجمعة,False,۲۵ فروردین,event
13,روز ارتش جمهوری اسلامی ایران,0,2017,4,18,Tuesday,1396,1,29,سه شنبه,1438,7,20,الثلاثاء,False,۲۹ فروردین,event
273,روز علوم آزمایشگاهی، زاد روز حکیم سید اسماعیل جرجانی,0,2017,4,19,Wednesday,1396,1,30,چهارشنبه,1438,7,21,الأربعاء,False,۳۰ فروردین,event
14,روز بزرگداشت سعدی,0,2017,4,21,Friday,1396,2,1,جمعه,1438,7,23,الجمعة,False,۱ اردیبهشت,event
15,جشن گیاه آوری؛ روز زمین,1,2017,4,22,Saturday,1396,2,2,شنبه,1438,7,24,السبت,False,April 22,event
16,روزبزرگداشت شیخ بهایی؛ روزملی کارآفرینی؛ روز معماری,0,2017,4,23,Sunday,1396,2,3,یکشنبه,1438,7,25,الأحد,False,۳ اردیبهشت,event
164,شهادت امام موسی کاظم علیه السلام,2,2017,4,23,Sunday,1396,2,3,یکشنبه,1438,7,25,الأحد,False,۲۵ رجب,event
165,مبعث رسول اکرم (ص),2,2017,4,25,Tuesday,1396,2,5,سه شنبه,1438,7,27,الثلاثاء,True,۲۷ رجب,event
946,روز جهانی طراحی و گرافیک,1,2017,4,27,Thursday,1396,2,7,پنج شنبه,1438,7,29,الخمیس,False,April 27,event
243,روز ملی روانشناس و مشاور,0,2017,4,29,Saturday,1396,2,9,شنبه,1438,8,2,السبت,False,۹ اردیبهشت,event
19,جشن چهلم نوروز؛ روز ملی خلیج فارس,0,2017,4,30,Sunday,1396,2,10,یکشنبه,1438,8,3,الأحد,False,۱۰ اردیبهشت,event
166,ولادت سالار شهیدان، امام حسین علیه السلام و روز پاسدار,2,2017,4,30,Sunday,1396,2,10,یکشنبه,1438,8,3,الأحد,False,۳ شعبان,event
21,روزجهانی  کارگر,1,2017,5,1,Monday,1396,2,11,دوشنبه,1438,8,4,الاثنین,False,May 1,event
167,ولادت ابوالفضل العباس علیه السلام و روز جانباز,2,2017,5,1,Monday,1396,2,11,دوشنبه,1438,8,4,الاثنین,False,۴ شعبان,event
20,روز معلم,0,2017,5,2,Tuesday,1396,2,12,سه شنبه,1438,8,5,الثلاثاء,False,۱۲ اردیبهشت,event
168,ولادت امام زین العابدین علیه السلام,2,2017,5,2,Tuesday,1396,2,12,سه شنبه,1438,8,5,الثلاثاء,False,۵ شعبان,event
22,جشن میانه بهار/جشن بهاربد؛ روز شیراز,0,2017,5,5,Friday,1396,2,15,جمعه,1438,8,8,الجمعة,False,۱۵ اردیبهشت,event
244,روز جهانی ماما,1,2017,5,5,Friday,1396,2,15,جمعه,1438,8,8,الجمعة,False,May 5,event
25,روز جهانی صلیب سرخ و هلال احمر,1,2017,5,8,Monday,1396,2,18,دوشنبه,1438,8,11,الاثنین,False,May 8,event
169,ولادت علی اکبر علیه السلام و روز جوان,2,2017,5,8,Monday,1396,2,18,دوشنبه,1438,8,11,الاثنین,False,۱۱ شعبان,event
170,ولادت حضرت قائم عجل الله تعالی فرجه و جشن نیمه شعبان,2,2017,5,12,Friday,1396,2,22,جمعه,1438,8,15,الجمعة,True,۱۵ شعبان,event
947,زادروز مریم میرزاخانی ریاضیدان ایرانی، روز جهانی زن در ریاضیات,0,2017,5,12,Friday,1396,2,22,جمعه,1438,8,15,الجمعة,False,۲۲ اردیبهشت,event
27,روز بزرگداشت فردوسی,0,2017,5,15,Monday,1396,2,25,دوشنبه,1438,8,18,الاثنین,False,۲۵ اردیبهشت,event
28,روز ارتباطات و روابط عمومی,0,2017,5,17,Wednesday,1396,2,27,چهارشنبه,1438,8,20,الأربعاء,False,۲۷ اردیبهشت,event
29,روز بزرگداشت حکیم عمر خیام,0,2017,5,18,Thursday,1396,2,28,پنج شنبه,1438,8,21,الخمیس,False,۲۸ اردیبهشت,event
30,روز جهانی موزه و میراث فرهنگی,1,2017,5,18,Thursday,1396,2,28,پنج شنبه,1438,8,21,الخمیس,False,May 18,event
31,روز بهره وری و بهینه سازی مصرف,0,2017,5,22,Monday,1396,3,1,دوشنبه,1438,8,25,الاثنین,False,۱ خرداد,event
213,روز بزرگداشت ملاصدرا,0,2017,5,22,Monday,1396,3,1,دوشنبه,1438,8,25,الاثنین,False,۱ خرداد,event
32,فتح خرمشهر در عملیات بیت المقدس و روز مقاومت، ایثار و پیروزی,0,2017,5,24,Wednesday,1396,3,3,چهارشنبه,1438,8,27,الأربعاء,False,۳ خرداد,event
210,روز دزفول، روز مقاومت و پایداری,0,2017,5,25,Thursday,1396,3,4,پنج شنبه,1438,8,28,الخمیس,False,۴ خرداد,event
33,خرداد روز،جشن خردادگان,0,2017,5,27,Saturday,1396,3,6,شنبه,1438,9,1,السبت,False,۶ خرداد,event
943,روز جهانی بدون دخانیات,1,2017,5,31,Wednesday,1396,3,10,چهارشنبه,1438,9,5,الأربعاء,False,May 31,event
34,رحلت حضرت امام خمینی,0,2017,6,4,Sunday,1396,3,14,یکشنبه,1438,9,9,الأحد,True,۱۴ خرداد,event
35,قیام 15 خرداد,0,2017,6,5,Monday,1396,3,15,دوشنبه,1438,9,10,الاثنین,True,۱۵ خرداد,event
36,روز جهانی محیط زیست,1,2017,6,5,Monday,1396,3,15,دوشنبه,1438,9,10,الاثنین,False,June 5,event
37,روز جهانی صنایع دستی,1,2017,6,10,Saturday,1396,3,20,شنبه,1438,9,15,السبت,False,June 10,event
172,ولادت امام حسن مجتبی علیه السلام,2,2017,6,10,Saturday,1396,3,20,شنبه,1438,9,15,السبت,False,۱۵ رمضان,event
256,روز جهانی مبارزه با کار کودکان,1,2017,6,12,Monday,1396,3,22,دوشنبه,1438,9,17,الاثنین,False,June 12,event
173,شب قدر,2,2017,6,13,Tuesday,1396,3,23,سه شنبه,1438,9,18,الثلاثاء,False,۱۸ رمضان,event
174,ضربت خوردن حضرت علی علیه السلام,2,2017,6,14,Wednesday,1396,3,24,چهارشنبه,1438,9,19,الأربعاء,False,۱۹ رمضان,event
211,روز جهانی اهدای خون,1,2017,6,14,Wednesday,1396,3,24,چهارشنبه,1438,9,19,الأربعاء,False,June 14,event
38,روز ملی گل وگیاه,0,2017,6,15,Thursday,1396,3,25,پنج شنبه,1438,9,20,الخمیس,False,۲۵ خرداد,event
175,شهادت حضرت علی علیه السلام,2,2017,6,16,Friday,1396,3,26,جمعه,1438,9,21,الجمعة,True,۲۱ رمضان,event
40,روز جهانی بیابان زدایی,1,2017,6,17,Saturday,1396,3,27,شنبه,1438,9,22,السبت,False,June 17,event
176,شب قدر,2,2017,6,17,Saturday,1396,3,27,شنبه,1438,9,22,السبت,False,۲۲ رمضان,event
956,روز جهانی پدر,1,2017,6,18,Sunday,1396,3,28,یکشنبه,1438,9,23,الأحد,False,June 18,event
955,سالروز زلزله رودبار و منجیل [1369خورشیدی],0,2017,6,21,Wednesday,1396,3,31,چهارشنبه,1438,9,26,الأربعاء,False,۳۱ خرداد,event
43,جشن آب پاشونک، جشن آغاز تابستان,0,2017,6,22,Thursday,1396,4,1,پنج شنبه,1438,9,27,الخمیس,False,۱ تیر,event
45,روز جهانی مبارزه با مواد مخدر,1,2017,6,26,Monday,1396,4,5,دوشنبه,1438,10,1,الاثنین,False,June 26,event
177,عید سعید فطر,2,2017,6,26,Monday,1396,4,5,دوشنبه,1438,10,1,الاثنین,True,۱ شوال,event
191,تعطیل به مناسبت عید سعید فطر,2,2017,6,27,Tuesday,1396,4,6,سه شنبه,1438,10,2,الثلاثاء,True,۲ شوال,event
46,انفجار دفتر حزب جمهوری اسلامی و شهادت دکتر بهشتی و 72 نفر از اعضای حزب؛ روز قوه قضاییه,0,2017,6,28,Wednesday,1396,4,7,چهارشنبه,1438,10,3,الأربعاء,False,۷ تیر,event
47,روز مبارزه با سلاح های شیمیایی و میکروبی,0,2017,6,29,Thursday,1396,4,8,پنج شنبه,1438,10,4,الخمیس,False,۸ تیر,event
48,روز صنعت و معدن,0,2017,7,1,Saturday,1396,4,10,شنبه,1438,10,6,السبت,False,۱۰ تیر,event
931,شلیک به پرواز 655 ایران ایر توسط ناو وینسنس [ 1367 خورشیدی ],0,2017,7,3,Monday,1396,4,12,دوشنبه,1438,10,8,الاثنین,False,۱۲ تیر,event
